;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250,,,,,,,,,,,,
;Version,1191, Build date, Nov 15 2016,  SN:CCDC3016FE411C6,,,,,,,,,,,
389.365692,-379,1587,-1492,1086,101,-766,9730.481,-4870.908,-5887.652,-10740.716,7,-108,-84,,2007-01-06 01:35:23.882
389.385711,-322,1766,-1769,1193,-105,-958,9665.871,-4664.72,-5792.225,-10940.607,,,,,2007-01-06 01:35:23.902
389.4057,-290,1505,-1802,1423,-177,-1306,9610.418,-4396.226,-5637.218,-11179.01,,,,,2007-01-06 01:35:23.922
389.42572,-425,1727,-2197,2059,-288,-1287,9600.054,-4046.699,-5402.873,-11432.742,,,,,2007-01-06 01:35:23.942
389.44574,-115,1463,-1677,2946,-162,-1281,9631.519,-3527.398,-5052.038,-11734.719,,,,,2007-01-06 01:35:23.962
389.465759,-22,1432,-1945,4004,-160,-1373,9705.969,-2970.943,-4672.378,-11982.152,-69,-78,-134,,2007-01-06 01:35:23.982
389.485809,-123,1539,-2049,4030,139,-790,9878.596,-2388.881,-4260.544,-12123.934,,,,,2007-01-06 01:35:24.002
389.505768,-441,995,-1447,4468,309,-40,10099.883,-1850.116,-3812.246,-12184.894,,,,,2007-01-06 01:35:24.022
389.525787,-554,630,-1674,3869,-211,444,10263.564,-1489.497,-3445.608,-12206.714,,,,,2007-01-06 01:35:24.042
389.545807,-347,782,-2016,2630,-49,235,10326.175,-1174.182,-3189.419,-12257.832,,,,,2007-01-06 01:35:24.062
389.565826,13,1249,-1135,2342,-48,-356,10334.431,-931.967,-2929.235,-12336.369,-91,-74,-167,,2007-01-06 01:35:24.082
389.585815,-389,763,-2401,1602,-731,-444,10381.394,-911.915,-2779.944,-12332.98,,,,,2007-01-06 01:35:24.102
389.605835,-642,706,-3199,306,-955,564,10473.162,-907.716,-2559.347,-12303.418,,,,,2007-01-06 01:35:24.122
389.625854,-585,669,-2591,1639,-724,497,10577.843,-527.062,-2150.432,-12314.322,,,,,2007-01-06 01:35:24.142
389.645843,-344,500,-2144,4026,-189,47,10646.736,53.526,-1622.464,-12346.95,,,,,2007-01-06 01:35:24.162
389.665863,401,173,-1530,4650,-159,-306,10786.146,547.711,-1059.346,-12274.863,-142,-120,-282,34085,2007-01-06 01:35:24.182
389.685882,-611,-252,-1752,3900,-326,1462,11088.325,875.281,-625.407,-12013.627,,,,,2007-01-06 01:35:24.202
389.705902,-504,-393,-1451,2911,-824,2141,11306.709,1105.399,-261.231,-11802.695,,,,,2007-01-06 01:35:24.222
389.725921,46,-488,-1486,2218,-612,1185,11434.383,1111.43,-32.967,-11681.351,,,,,2007-01-06 01:35:24.242
389.74591,-9,-550,-1790,29,-1152,967,11586.898,867.748,20.977,-11551.008,,,,,2007-01-06 01:35:24.262
389.76593,-114,-232,-2583,-991,-1285,1135,11743.583,594.535,11.198,-11409.211,-154,-201,-371,,2007-01-06 01:35:24.282
389.785949,-10,-262,-2298,-1088,-983,1269,11895.527,405.648,36.203,-11259.041,,,,,2007-01-06 01:35:24.302
389.805969,783,-235,-2296,-364,-836,1186,12069.869,265.728,59.389,-11076.08,,,,,2007-01-06 01:35:24.322
389.825958,-302,-35,-2409,-560,-454,1920,12403.102,205.707,30.411,-10703.049,,,,,2007-01-06 01:35:24.342
389.845978,-319,-225,-2414,-57,-73,3004,12678.105,326.81,66.936,-10372.55,,,,,2007-01-06 01:35:24.362
389.865997,480,-146,-2104,1144,572,2004,12877.83,646.09,151.393,-10107.253,-135,-352,-440,,2007-01-06 01:35:24.382
389.886017,345,-109,-1905,1574,1128,2193,13214.458,901.189,198.063,-9641.688,,,,,2007-01-06 01:35:24.402
389.906006,-527,-135,-2191,993,886,3968,13645.617,1126.649,155.647,-8996.61,,,,,2007-01-06 01:35:24.422
389.926025,-582,-232,-2060,580,1029,4480,14020.345,1281.627,94.548,-8379.37,,,,,2007-01-06 01:35:24.442
389.946045,-399,-296,-2118,350,597,3932,14313.261,1404.597,23.144,-7848.094,,,,,2007-01-06 01:35:24.462
389.966034,-518,-474,-2200,212,651,3250,14545.521,1503.844,-35.407,-7389.212,-83,-388,-442,,2007-01-06 01:35:24.482
389.986053,-715,-269,-2167,251,631,2765,14700.225,1661.198,-90.49,-7040.672,,,,,2007-01-06 01:35:24.502
390.006134,-838,-306,-2246,226,844,1860,14787.779,1763.21,-144.261,-6828.419,,,,,2007-01-06 01:35:24.522
390.026062,-486,-268,-2097,71,416,995,14809.588,1763.77,-148.577,-6780.751,,,,,2007-01-06 01:35:24.542
390.046081,-412,-229,-2171,-64,-179,-103,14794.758,1745.607,-163.407,-6817.383,,,,,2007-01-06 01:35:24.562
390.066101,-386,-199,-2232,-199,-54,-239,14779.734,1709.017,-176.22,-6858.798,-76,-445,-444,,2007-01-06 01:35:24.582
390.08612,-368,-252,-2141,-140,-171,-213,14767.886,1672.546,-170.818,-6893.358,,,,,2007-01-06 01:35:24.602
390.10614,-363,-251,-2104,-67,-207,-241,14752.296,1634.059,-164.863,-6935.985,,,,,2007-01-06 01:35:24.622
390.126129,-253,-210,-2124,-102,-204,-250,14730.895,1610.172,-163.531,-6986.9,,,,,2007-01-06 01:35:24.642
390.146148,-216,-202,-2208,-92,-93,-343,14717.374,1561.208,-168.204,-7026.284,,,,,2007-01-06 01:35:24.662
390.166168,-248,-167,-2192,-214,-349,-150,14717.572,1474.085,-172.917,-7044.55,-133,-508,-453,34105,2007-01-06 01:35:24.682
390.186188,-291,-148,-2273,-260,-392,-85,14715.47,1415.208,-183.475,-7060.73,,,,,2007-01-06 01:35:24.702
390.206177,-250,-180,-2217,-160,-257,-62,14716.42,1346.039,-178.366,-7072.396,,,,,2007-01-06 01:35:24.722
390.226196,-142,-207,-2046,-182,-442,-63,14715.994,1241.055,-164.625,-7092.787,,,,,2007-01-06 01:35:24.742
390.246216,-266,-215,-2081,-235,-626,-145,14720.323,1176.885,-162.657,-7094.786,,,,,2007-01-06 01:35:24.762
390.266235,-162,-195,-2397,11,-151,186,14738.417,1068.671,-172.208,-7074.093,-148,-510,-455,,2007-01-06 01:35:24.782
390.286224,-239,-259,-1951,-568,-645,35,14752.352,1012.033,-187.891,-7052.945,,,,,2007-01-06 01:35:24.802
390.306244,-505,-211,-2018,-65,-109,311,14772.41,949.403,-256.263,-7017.428,,,,,2007-01-06 01:35:24.822
390.326263,-830,-219,-2402,-738,-153,204,14778.547,938.704,-385.655,-7000.007,,,,,2007-01-06 01:35:24.842
390.346283,-399,-287,-2378,-512,855,158,14754.034,1158.178,-498.357,-7011.717,,,,,2007-01-06 01:35:24.862
390.366272,-497,-103,-2114,73,1414,-206,14734.201,1375.104,-535.947,-7011.462,-140,-490,-449,,2007-01-06 01:35:24.882
390.386291,-736,17,-2228,461,1100,6,14713.279,1393.275,-597.154,-7046.776,,,,,2007-01-06 01:35:24.902
390.406311,-309,-1,-2283,-856,-588,-400,14671.487,1211.631,-659.238,-7161.024,,,,,2007-01-06 01:35:24.922
390.4263,-287,-112,-2349,-895,-840,-609,14636.888,957.837,-718.115,-7263.869,,,,,2007-01-06 01:35:24.942
390.446319,-471,118,-2291,-1021,-1383,-539,14603.408,733.502,-787.566,-7349.667,,,,,2007-01-06 01:35:24.962
390.466339,-291,66,-2264,-875,-566,-376,14569.338,632.489,-900.725,-7413.398,-115,-491,-436,,2007-01-06 01:35:24.982
390.486389,-320,83,-2288,-875,-153,-325,14522.59,606.695,-1049.104,-7487.397,,,,,2007-01-06 01:35:25.002
390.506378,-388,223,-2298,-798,623,-657,14457.708,690.322,-1218.598,-7579.485,,,,,2007-01-06 01:35:25.022
390.526367,-457,540,-2237,-612,917,-529,14415.797,725.083,-1375.357,-7629.081,,,,,2007-01-06 01:35:25.042
390.546387,-325,362,-2352,-792,316,-332,14383.349,717.138,-1515.487,-7664.446,,,,,2007-01-06 01:35:25.062
390.566406,-398,284,-2215,-597,421,-58,14376.973,710.242,-1564.766,-7667.146,-150,-469,-445,,2007-01-06 01:35:25.082
390.586395,-409,282,-2245,-112,-317,-78,14371.589,570.176,-1518.179,-7698.24,,,,,2007-01-06 01:35:25.102
390.606415,-210,82,-2349,-205,-1064,-168,14349.297,367.535,-1453.416,-7764.381,,,,,2007-01-06 01:35:25.122
390.626434,-301,125,-2154,-121,-1408,-354,14330.114,144.375,-1343.491,-7826.714,,,,,2007-01-06 01:35:25.142
390.646454,-299,158,-1863,-123,-1423,-272,14306.24,-128.007,-1264.384,-7883.646,,,,,2007-01-06 01:35:25.162
390.666473,-385,458,-1216,-637,-1796,-182,14271.389,-600.859,-1371.116,-7907.08,-134,-424,-418,34070,2007-01-06 01:35:25.182
390.686462,-442,779,-1291,-2807,-2325,64,14164.622,-1456.999,-1896.407,-7879.067,,,,,2007-01-06 01:35:25.202
390.706482,68,1162,-3426,-6442,-3165,155,13899.787,-2662.56,-2642.644,-7820.39,,,,,2007-01-06 01:35:25.222
390.726471,163,711,-3451,-6839,-4750,-122,13594.443,-3684.508,-2956.453,-7830.092,,,,,2007-01-06 01:35:25.242
390.74649,262,674,-2617,-3241,-3540,-207,13479.214,-3969.105,-2975.455,-7882.835,,,,,2007-01-06 01:35:25.262
390.76651,77,595,-734,185,-274,-381,13469.766,-3926.455,-2849.087,-7966.586,-153,-387,-407,,2007-01-06 01:35:25.283
390.786529,326,505,-991,525,-228,-248,13371.024,-4061.21,-2932.288,-8034.886,,,,,2007-01-06 01:35:25.303
390.806549,514,516,-941,-1502,-1059,-720,13221.554,-4235.796,-3189.848,-8093.753,,,,,2007-01-06 01:35:25.323
390.826538,607,1160,-889,-1563,-349,-952,13073.845,-4367.142,-3468.497,-8149.085,,,,,2007-01-06 01:35:25.343
390.846557,621,1262,-1225,-1960,283,-1003,12952.755,-4369.492,-3879.362,-8155.957,,,,,2007-01-06 01:35:25.363
390.866577,413,1777,-1507,-1945,1213,-903,12910.371,-4276.904,-4283.792,-8069.385,-70,-346,-388,,2007-01-06 01:35:25.383
390.886566,142,1782,-1655,-1588,2011,-245,12934.162,-3992.209,-4662.317,-7966.677,,,,,2007-01-06 01:35:25.403
390.906616,276,1682,-1934,-664,2637,-727,12951.479,-3644.397,-4970.654,-7918.686,,,,,2007-01-06 01:35:25.423
390.926636,174,1572,-1994,-361,2493,-576,13014.351,-3274.173,-5186.969,-7838.19,,,,,2007-01-06 01:35:25.443
390.946625,-157,1567,-2005,245,2588,-306,13127.694,-2878.404,-5316.992,-7716.442,,,,,2007-01-06 01:35:25.463
390.966644,-359,1440,-1984,808,2335,153,13249.091,-2453.215,-5364.062,-7622.702,-3,-260,-280,,2007-01-06 01:35:25.483
390.986633,-74,1245,-1693,1160,2447,-377,13302.921,-1993.13,-5421,-7622.855,,,,,2007-01-06 01:35:25.503
391.006653,5,1307,-1740,870,2156,-842,13315.556,-1642.058,-5525.588,-7609.398,,,,,2007-01-06 01:35:25.523
391.026672,-232,1329,-1792,232,1855,-497,13331.248,-1362.866,-5670.331,-7530.152,,,,,2007-01-06 01:35:25.543
391.046692,-1275,-722,-1961,-22,1845,-81,13460.115,-1316.943,-5318.173,-7565.938,,,,,2007-01-06 01:35:25.563
391.066711,-592,762,-1010,4518,-2050,499,13772.581,-992.273,-4700.625,-7461.297,-30,-289,-284,,2007-01-06 01:35:25.583
391.0867,-521,926,-1931,3851,747,1056,13951.54,-755.578,-4270.834,-7414.785,,,,,2007-01-06 01:35:25.603
391.10672,131,761,-2127,2448,-331,140,14031.718,-644.059,-3922.034,-7466.535,,,,,2007-01-06 01:35:25.623
391.126739,-240,561,-2155,2136,-207,-187,14127.907,-486.867,-3573.339,-7472.074,,,,,2007-01-06 01:35:25.643
391.146728,-152,541,-1908,2196,-245,181,14175.742,-564.321,-3188.453,-7549.774,,,,,2007-01-06 01:35:25.663
391.166748,248,695,-2310,1508,-2302,-312,14154.21,-892.872,-2721.015,-7739.032,-91,-299,-416,34068,2007-01-06 01:35:25.683
391.186767,66,1030,-2373,1560,-3182,-580,14145.156,-1179.51,-2499.599,-7791.71,,,,,2007-01-06 01:35:25.703
391.206787,-732,314,-1750,141,-1084,544,14181.526,-1256.16,-2399.764,-7744.866,,,,,2007-01-06 01:35:25.723
391.226867,97,203,-2603,543,-134,-12,14161.374,-1191.85,-2259.858,-7833.483,,,,,2007-01-06 01:35:25.743
391.246795,123,-49,-1802,1137,-156,-548,14197.005,-1032.576,-1964.654,-7871.111,,,,,2007-01-06 01:35:25.763
391.266815,-251,125,-2268,2636,47,238,14307.578,-678.725,-1324.84,-7843.007,-105,-334,-461,,2007-01-06 01:35:25.783
391.286835,859,1004,-10243,5211,21,312,14303.441,-347.95,-154.672,-7981.351,,,,,2007-01-06 01:35:25.803
391.306824,1576,178,-15,4243,-5020,-1578,14252.76,-476.867,-77.344,-8066.033,,,,,2007-01-06 01:35:25.823
391.326843,-31,-245,-2365,-216,288,-471,14247.473,-478.757,-74.979,-8075.278,,,,,2007-01-06 01:35:25.843
391.346863,-104,-51,-2102,-5,-7,137,14262.323,-477.553,-71.929,-8049.121,,,,,2007-01-06 01:35:25.863
391.366852,-114,641,-2191,-3,-5,147,14265.251,-477.234,-73.412,-8043.937,-54,-413,-461,,2007-01-06 01:35:25.883
391.386871,-66,-16,-2246,-1,-1,26,14265.122,-476.951,-75.711,-8044.16,,,,,2007-01-06 01:35:25.903
391.406891,-17,-8,-2217,-2,-2,0,14265.05,-476.148,-75.546,-8044.338,,,,,2007-01-06 01:35:25.923
391.42691,-35,-1,-2223,-1,-2,-1,14265.09,-475.239,-75.33,-8044.322,,,,,2007-01-06 01:35:25.943
391.446899,-49,13,-2265,-2,-1,0,14265.126,-474.329,-75.213,-8044.313,,,,,2007-01-06 01:35:25.963
391.466919,-12,-3,-2251,-4,-3,0,14265.031,-473.527,-75.171,-8044.529,-91,-536,-452,,2007-01-06 01:35:25.983
391.48703,-25,11,-2258,-2,-2,0,14265.004,-472.606,-74.97,-8044.634,,,,,2007-01-06 01:35:26.003
391.506958,-30,-18,-2255,1,-2,-1,14265.045,-471.564,-74.879,-8044.623,,,,,2007-01-06 01:35:26.023
391.526947,-24,-10,-2238,0,0,0,14265.129,-470.51,-74.608,-8044.538,,,,,2007-01-06 01:35:26.043
391.546966,-38,2,-2220,-2,-2,0,14265.21,-469.583,-74.394,-8044.45,,,,,2007-01-06 01:35:26.063
391.566986,-40,-12,-2229,-1,-2,1,14265.182,-468.707,-74.33,-8044.552,-70,-555,-436,,2007-01-06 01:35:26.083
391.586975,-47,13,-2234,-1,-3,0,14265.149,-467.933,-74.062,-8044.656,,,,,2007-01-06 01:35:26.103
391.607025,-18,-11,-2245,-2,-4,-1,14265.119,-467.041,-73.698,-8044.765,,,,,2007-01-06 01:35:26.123
391.627014,-26,-19,-2224,0,-2,-1,14265.112,-466.238,-73.454,-8044.827,,,,,2007-01-06 01:35:26.143
391.647033,-35,-9,-2250,-2,-3,-1,14265.213,-465.35,-73.205,-8044.701,,,,,2007-01-06 01:35:26.163
391.667053,-54,7,-2246,-1,-2,2,14265.223,-464.643,-73.19,-8044.724,-71,-568,-447,34085,2007-01-06 01:35:26.183
391.687042,-37,2,-2232,-2,-3,-1,14265.17,-463.843,-73.02,-8044.866,,,,,2007-01-06 01:35:26.203
391.707062,-14,-5,-2249,-1,-3,-2,14265.308,-463.051,-72.702,-8044.67,,,,,2007-01-06 01:35:26.223
391.727081,-43,-12,-2239,1,-2,2,14265.305,-462.037,-72.188,-8044.738,,,,,2007-01-06 01:35:26.243
391.747101,-34,0,-2240,1,-2,-3,14265.24,-460.938,-71.915,-8044.919,,,,,2007-01-06 01:35:26.263
391.76709,-33,-10,-2241,-2,-2,-1,14265.299,-459.994,-71.605,-8044.871,-84,-562,-439,,2007-01-06 01:35:26.283
391.787109,-41,-1,-2248,-2,-3,1,14265.271,-459.118,-71.517,-8044.972,,,,,2007-01-06 01:35:26.303
391.807129,-26,-13,-2236,-2,-2,-2,14265.288,-457.96,-71.036,-8045.011,,,,,2007-01-06 01:35:26.323
391.827118,-29,13,-2229,1,-1,-1,14265.331,-456.798,-70.602,-8045.005,,,,,2007-01-06 01:35:26.343
391.847168,-61,-7,-2276,2,0,0,14265.221,-455.787,-70.343,-8045.26,,,,,2007-01-06 01:35:26.363
391.867157,-41,1,-2234,-1,-1,-3,14265.256,-454.892,-70.1,-8045.251,-81,-556,-438,,2007-01-06 01:35:26.383
391.887176,-28,-1,-2247,-1,-3,0,14265.225,-454.016,-69.999,-8045.357,,,,,2007-01-06 01:35:26.403
391.907165,-28,14,-2236,0,0,-1,14265.195,-453.232,-69.788,-8045.456,,,,,2007-01-06 01:35:26.423
391.927215,-32,-6,-2263,-2,-3,0,14265.209,-452.249,-69.284,-8045.49,,,,,2007-01-06 01:35:26.443
391.947204,-37,10,-2222,1,-2,-1,14265.203,-451.4,-69.147,-8045.55,,,,,2007-01-06 01:35:26.463
391.967224,-44,8,-2231,-3,-3,-1,14265.171,-450.611,-68.989,-8045.652,-82,-562,-448,,2007-01-06 01:35:26.483
391.987213,-33,-16,-2262,-1,-2,-1,14265.272,-449.697,-68.759,-8045.527,,,,,2007-01-06 01:35:26.503
392.007232,-29,8,-2252,1,-2,0,14265.326,-448.857,-68.497,-8045.479,,,,,2007-01-06 01:35:26.523
392.027252,-31,12,-2261,-1,-3,0,14265.28,-447.849,-68.238,-8045.619,,,,,2007-01-06 01:35:26.543
392.047272,-21,-17,-2245,-2,-2,-1,14265.314,-447.038,-68.028,-8045.606,,,,,2007-01-06 01:35:26.563
392.067291,-45,5,-2211,-2,-4,2,14265.307,-446.178,-67.827,-8045.668,-77,-559,-441,,2007-01-06 01:35:26.583
392.087311,-37,5,-2256,-3,-2,0,14265.388,-445.159,-67.606,-8045.582,,,,,2007-01-06 01:35:26.603
392.1073,-38,1,-2255,-1,-1,0,14265.339,-444.27,-67.579,-8045.718,,,,,2007-01-06 01:35:26.623
392.127319,-43,4,-2253,-1,-2,-1,14265.312,-443.337,-67.522,-8045.819,,,,,2007-01-06 01:35:26.643
392.147339,-26,2,-2225,0,0,0,14265.221,-442.332,-67.427,-8046.036,,,,,2007-01-06 01:35:26.663
392.167328,-43,-5,-2240,0,0,0,14265.086,-441.391,-67.219,-8046.329,-77,-564,-443,34105,2007-01-06 01:35:26.683
392.187347,-25,4,-2229,-1,-1,-3,14265.053,-440.62,-67.088,-8046.43,,,,,2007-01-06 01:35:26.703
392.207367,-43,-14,-2228,-1,-4,-2,14265.065,-439.835,-66.843,-8046.454,,,,,2007-01-06 01:35:26.723
392.227386,-31,-4,-2225,-1,-3,-1,14265.194,-438.702,-66.856,-8046.288,,,,,2007-01-06 01:35:26.743
392.247375,-38,-3,-2250,-1,-3,1,14265.205,-437.935,-66.647,-8046.312,,,,,2007-01-06 01:35:26.763
392.267395,-39,5,-2271,-1,-3,0,14265.215,-437.149,-66.387,-8046.339,-81,-561,-449,,2007-01-06 01:35:26.783
392.287414,-33,-1,-2258,0,-2,-1,14265.211,-436.135,-66.231,-8046.403,,,,,2007-01-06 01:35:26.803
392.307403,-21,11,-2249,-1,-2,0,14265.161,-435.254,-66.096,-8046.54,,,,,2007-01-06 01:35:26.823
392.327453,-33,-11,-2266,0,0,-1,14265.135,-434.218,-65.919,-8046.643,,,,,2007-01-06 01:35:26.843
392.347442,-33,5,-2280,0,0,0,14265.132,-433.241,-65.834,-8046.703,,,,,2007-01-06 01:35:26.863
392.367462,-23,10,-2254,-2,-3,-1,14265.184,-432.491,-65.58,-8046.652,-77,-566,-448,,2007-01-06 01:35:26.883
392.387481,-49,-2,-2255,0,-2,1,14265.2,-431.592,-65.464,-8046.673,,,,,2007-01-06 01:35:26.903
392.407501,-43,12,-2269,0,-2,2,14265.322,-430.548,-65.265,-8046.515,,,,,2007-01-06 01:35:26.924
392.42749,-39,-11,-2251,0,-1,2,14265.358,-429.554,-64.975,-8046.507,,,,,2007-01-06 01:35:26.943
392.447571,-45,-1,-2269,0,0,0,14265.413,-428.706,-64.913,-8046.454,,,,,2007-01-06 01:35:26.964
392.467499,-38,-11,-2254,-3,-2,1,14265.474,-427.68,-64.957,-8046.4,-67,-568,-442,,2007-01-06 01:35:26.983
392.487579,-51,-1,-2244,-2,-1,1,14265.465,-426.828,-64.887,-8046.462,,,,,2007-01-06 01:35:27.004
392.507538,-29,-16,-2249,-1,-2,-1,14265.436,-425.982,-64.981,-8046.558,,,,,2007-01-06 01:35:27.024
392.527527,-27,7,-2239,-4,-2,-3,14265.428,-425.119,-64.876,-8046.618,,,,,2007-01-06 01:35:27.044
392.547546,-34,-6,-2231,-2,-1,-1,14265.355,-424.211,-64.646,-8046.797,,,,,2007-01-06 01:35:27.064
392.567566,-18,-7,-2256,0,-1,-1,14265.414,-423.203,-64.439,-8046.747,-87,-557,-452,,2007-01-06 01:35:27.084
392.587555,-45,-1,-2257,1,0,-1,14265.428,-422.303,-64.207,-8046.772,,,,,2007-01-06 01:35:27.104
392.607605,-19,-13,-2272,0,-1,2,14265.506,-421.437,-64.195,-8046.679,,,,,2007-01-06 01:35:27.124
392.627594,-38,-10,-2231,-2,-2,0,14265.581,-420.605,-63.76,-8046.592,,,,,2007-01-06 01:35:27.144
392.647613,-28,-6,-2267,-1,-2,0,14265.567,-419.962,-63.44,-8046.654,,,,,2007-01-06 01:35:27.164
392.667633,-19,-8,-2218,-2,-4,-2,14265.598,-419.235,-63.227,-8046.639,-80,-557,-443,34085,2007-01-06 01:35:27.184
392.687622,-38,-3,-2258,-2,-1,0,14265.548,-418.324,-63.088,-8046.777,,,,,2007-01-06 01:35:27.204
392.707641,-34,6,-2244,0,-3,-2,14265.515,-417.53,-63.07,-8046.876,,,,,2007-01-06 01:35:27.224
392.727661,-46,10,-2242,-3,-3,0,14265.573,-416.532,-62.954,-8046.825,,,,,2007-01-06 01:35:27.244
392.74768,-28,1,-2249,1,-1,-4,14265.567,-415.45,-62.546,-8046.894,,,,,2007-01-06 01:35:27.264
392.767669,-37,-7,-2247,2,0,-1,14265.532,-414.793,-62.247,-8046.994,-84,-564,-445,,2007-01-06 01:35:27.284
392.787689,-35,-1,-2274,0,-2,-1,14265.563,-414.058,-62.245,-8046.977,,,,,2007-01-06 01:35:27.304
392.807709,-26,4,-2253,-3,-2,2,14265.614,-413.361,-62.094,-8046.922,,,,,2007-01-06 01:35:27.324
392.827728,-40,12,-2216,-1,-3,-1,14265.75,-412.653,-61.699,-8046.721,,,,,2007-01-06 01:35:27.344
392.847717,-45,10,-2252,0,-1,0,14265.805,-411.675,-61.453,-8046.675,,,,,2007-01-06 01:35:27.364
392.867737,-49,-11,-2262,0,-1,0,14265.816,-410.869,-61.345,-8046.698,-72,-571,-448,,2007-01-06 01:35:27.384
392.887756,-20,0,-2252,-2,-4,-1,14265.764,-410.06,-61.142,-8046.833,,,,,2007-01-06 01:35:27.404
392.907745,-32,-3,-2242,-1,-3,1,14265.711,-409.31,-61.145,-8046.966,,,,,2007-01-06 01:35:27.424
392.927765,-39,-8,-2247,-2,-1,-1,14265.72,-408.507,-60.989,-8046.99,,,,,2007-01-06 01:35:27.444
392.947784,-42,0,-2231,-2,-2,-2,14265.707,-407.754,-60.722,-8047.054,,,,,2007-01-06 01:35:27.464
392.967804,-30,1,-2241,-1,-2,-1,14265.595,-406.767,-60.598,-8047.304,-71,-558,-444,,2007-01-06 01:35:27.484
392.987823,-45,-14,-2270,-1,-1,0,14265.651,-405.885,-60.472,-8047.251,,,,,2007-01-06 01:35:27.504
393.007812,-31,7,-2227,-2,-3,0,14265.708,-404.937,-60.283,-8047.199,,,,,2007-01-06 01:35:27.524
393.027862,-22,-1,-2253,-2,-1,-1,14265.675,-404.165,-60.335,-8047.295,,,,,2007-01-06 01:35:27.544
393.047851,-53,-5,-2238,-2,-1,0,14265.815,-403.348,-60.072,-8047.09,,,,,2007-01-06 01:35:27.564
393.06784,-29,-18,-2241,0,0,2,14265.891,-402.584,-60.036,-8046.994,-76,-565,-447,,2007-01-06 01:35:27.584
393.08786,-32,2,-2230,-2,-1,1,14265.905,-401.739,-59.999,-8047.012,,,,,2007-01-06 01:35:27.604
393.107879,-28,-3,-2225,-2,-1,-2,14265.871,-401.024,-59.961,-8047.108,,,,,2007-01-06 01:35:27.624
393.127899,-40,1,-2262,-2,-1,1,14265.924,-400.228,-59.897,-8047.054,,,,,2007-01-06 01:35:27.644
393.147918,-39,2,-2218,0,0,1,14265.979,-399.264,-59.748,-8047.005,,,,,2007-01-06 01:35:27.664
393.167908,-24,-2,-2224,1,0,0,14266.12,-398.432,-59.684,-8046.797,-82,-566,-441,34089,2007-01-06 01:35:27.684
393.187927,-33,0,-2263,-1,-3,1,14266.071,-397.483,-59.47,-8046.933,,,,,2007-01-06 01:35:27.704
393.207947,-31,11,-2234,0,0,0,14266.06,-396.658,-59.35,-8046.993,,,,,2007-01-06 01:35:27.724
393.227936,-28,-9,-2235,-1,-2,0,14266.201,-395.856,-59.438,-8046.782,,,,,2007-01-06 01:35:27.744
393.247955,-32,4,-2275,-1,-1,2,14266.168,-394.97,-59.04,-8046.888,,,,,2007-01-06 01:35:27.764
393.267975,-26,-10,-2255,1,-1,-2,14266.242,-394.178,-58.883,-8046.796,-82,-559,-452,,2007-01-06 01:35:27.784
393.287994,-25,-9,-2250,-1,-2,2,14266.337,-393.394,-58.614,-8046.668,,,,,2007-01-06 01:35:27.804
393.308014,-29,0,-2232,0,-2,1,14266.319,-392.918,-58.291,-8046.726,,,,,2007-01-06 01:35:27.824
393.328003,-40,-7,-2241,-1,-3,-2,14266.393,-392.136,-58.2,-8046.633,,,,,2007-01-06 01:35:27.844
393.348022,-38,-10,-2260,1,0,2,14266.448,-391.256,-58.052,-8046.58,,,,,2007-01-06 01:35:27.864
393.368042,-28,-3,-2246,0,-1,1,14266.632,-390.368,-57.817,-8046.299,-75,-557,-443,,2007-01-06 01:35:27.884
393.388061,-33,5,-2241,-1,-2,3,14266.662,-389.636,-57.659,-8046.281,,,,,2007-01-06 01:35:27.904
393.40805,-47,15,-2237,-1,-3,1,14266.777,-388.97,-57.504,-8046.111,,,,,2007-01-06 01:35:27.924
393.42807,-29,-11,-2223,-2,-3,0,14266.831,-388.162,-57.476,-8046.055,,,,,2007-01-06 01:35:27.944
